"135149","Ion Zltaru","M",24,NA,NA,"Romania","ROU","1952 Summer",1952,"Summer","Helsinki","Boxing","Boxing Men's Bantamweight",NA
"135150","Asen Ivanov Zlatev","M",20,173,75,"Bulgaria","BUL","1980 Summer",1980,"Summer","Moskva","Weightlifting","Weightlifting Men's Middleweight","Gold"
"135151","Ivan Zlatev","M",23,177,77,"Bulgaria","BUL","2014 Winter",2014,"Winter","Sochi","Biathlon","Biathlon Men's 10 kilometres Sprint",NA
"135151","Ivan Zlatev","M",23,177,77,"Bulgaria","BUL","2014 Winter",2014,"Winter","Sochi","Biathlon","Biathlon Men's 4 x 7.5 kilometres Relay",NA
"135152","Spas Khristov Zlatev","M",19,170,60,"Bulgaria","BUL","1984 Winter",1984,"Winter","Sarajevo","Biathlon","Biathlon Men's 10 kilometres Sprint",NA
"135152","Spas Khristov Zlatev","M",19,170,60,"Bulgaria","BUL","1984 Winter",1984,"Winter","Sarajevo","Biathlon","Biathlon Men's 20 kilometres",NA
"135152","Spas Khristov Zlatev","M",27,170,60,"Bulgaria","BUL","1992 Winter",1992,"Winter","Albertville","Biathlon","Biathlon Men's 10 kilometres Sprint",NA
"135152","Spas Khristov Zlatev","M",27,170,60,"Bulgaria","BUL","1992 Winter",1992,"Winter","Albertville","Biathlon","Biathlon Men's 20 kilometres",NA
"135152","Spas Khristov Zlatev","M",27,170,60,"Bulgaria","BUL","1992 Winter",1992,"Winter","Albertville","Biathlon","Biathlon Men's 4 x 7.5 kilometres Relay",NA
"135152","Spas Khristov Zlatev","M",27,170,60,"Bulgaria","BUL","1992 Winter",1992,"Winter","Albertville","Cross Country Skiing","Cross Country Skiing Men's 50 kilometres",NA
"135153","Stoyan Zlatev","M",21,188,76,"Bulgaria","BUL","1976 Summer",1976,"Summer","Montreal","Modern Pentathlon","Modern Pentathlon Men's Individual",NA
"135153","Stoyan Zlatev","M",21,188,76,"Bulgaria","BUL","1976 Summer",1976,"Summer","Montreal","Modern Pentathlon","Modern Pentathlon Men's Team",NA
"135154","Stanka Zlateva Khristova","F",21,163,72,"Bulgaria","BUL","2004 Summer",2004,"Summer","Athina","Wrestling","Wrestling Women's Heavyweight, Freestyle",NA
"135154","Stanka Zlateva Khristova","F",25,163,72,"Bulgaria","BUL","2008 Summer",2008,"Summer","Beijing","Wrestling","Wrestling Women's Heavyweight, Freestyle","Silver"
"135154","Stanka Zlateva Khristova","F",29,163,72,"Bulgaria","BUL","2012 Summer",2012,"Summer","London","Wrestling","Wrestling Women's Heavyweight, Freestyle","Silver"
"135155","Svetla Stefanova Zlateva (-Koleva)","F",20,169,58,"Bulgaria","BUL","1972 Summer",1972,"Summer","Munich","Athletics","Athletics Women's 800 metres",NA
"135155","Svetla Stefanova Zlateva (-Koleva)","F",24,169,58,"Bulgaria","BUL","1976 Summer",1976,"Summer","Montreal","Athletics","Athletics Women's 800 metres",NA
"135155","Svetla Stefanova Zlateva (-Koleva)","F",24,169,58,"Bulgaria","BUL","1976 Summer",1976,"Summer","Montreal","Athletics","Athletics Women's 4 x 400 metres Relay",NA
"135156","Andrija Zlati","M",26,178,75,"Serbia and Montenegro","SCG","2004 Summer",2004,"Summer","Athina","Shooting","Shooting Men's Air Pistol, 10 metres",NA
"135156","Andrija Zlati","M",26,178,75,"Serbia and Montenegro","SCG","2004 Summer",2004,"Summer","Athina","Shooting","Shooting Men's Free Pistol, 50 metres",NA
"135156","Andrija Zlati","M",34,178,75,"Serbia","SRB","2012 Summer",2012,"Summer","London","Shooting","Shooting Men's Air Pistol, 10 metres","Bronze"
"135156","Andrija Zlati","M",34,178,75,"Serbia","SRB","2012 Summer",2012,"Summer","London","Shooting","Shooting Men's Free Pistol, 50 metres",NA
"135157","Karolis Zlatkauskas","M",20,188,84,"Lithuania","LTU","2006 Winter",2006,"Winter","Torino","Biathlon","Biathlon Men's 10 kilometres Sprint",NA
"135158","Damjan Zlatnar","M",26,185,82,"Slovenia","SLO","2004 Summer",2004,"Summer","Athina","Athletics","Athletics Men's 110 metres Hurdles",NA
"135158","Damjan Zlatnar","M",30,185,82,"Slovenia","SLO","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Men's 110 metres Hurdles",NA
"135159","Yuliya Zlobina","F",24,158,NA,"Azerbaijan","AZE","2014 Winter",2014,"Winter","Sochi","Figure Skating","Figure Skating Mixed Ice Dancing",NA
"135160","Boris Zlokovi","M",25,197,100,"Montenegro","MNE","2008 Summer",2008,"Summer","Beijing","Water Polo","Water Polo Men's Water Polo",NA
"135160","Boris Zlokovi","M",29,197,100,"Montenegro","MNE","2012 Summer",2012,"Summer","London","Water Polo","Water Polo Men's Water Polo",NA
"135161","Galina Borisovna Zlotnikova","F",20,176,72,"Russia","RUS","2004 Summer",2004,"Summer","Athina","Water Polo","Water Polo Women's Water Polo",NA
"135162","Aleksandr Vladimirovich Zlydenny","M",23,NA,NA,"Unified Team","EUN","1992 Summer",1992,"Summer","Barcelona","Shooting","Shooting Men's Air Rifle, 10 metres",NA
"135163","Luiza Zotkowska","F",23,160,52,"Poland","POL","2010 Winter",2010,"Winter","Vancouver","Speed Skating","Speed Skating Women's 1,500 metres",NA
"135163","Luiza Zotkowska","F",23,160,52,"Poland","POL","2010 Winter",2010,"Winter","Vancouver","Speed Skating","Speed Skating Women's 3,000 metres",NA
"135163","Luiza Zotkowska","F",23,160,52,"Poland","POL","2010 Winter",2010,"Winter","Vancouver","Speed Skating","Speed Skating Women's Team Pursuit (6 laps)","Bronze"
"135163","Luiza Zotkowska","F",27,160,52,"Poland","POL","2014 Winter",2014,"Winter","Sochi","Speed Skating","Speed Skating Women's 1,000 metres",NA
"135163","Luiza Zotkowska","F",27,160,52,"Poland","POL","2014 Winter",2014,"Winter","Sochi","Speed Skating","Speed Skating Women's 1,500 metres",NA
"135163","Luiza Zotkowska","F",27,160,52,"Poland","POL","2014 Winter",2014,"Winter","Sochi","Speed Skating","Speed Skating Women's 3,000 metres",NA
"135163","Luiza Zotkowska","F",27,160,52,"Poland","POL","2014 Winter",2014,"Winter","Sochi","Speed Skating","Speed Skating Women's Team Pursuit (6 laps)","Silver"
"135164","Robert Zmlk","M",23,186,88,"Czechoslovakia","TCH","1992 Summer",1992,"Summer","Barcelona","Athletics","Athletics Men's Decathlon","Gold"
"135164","Robert Zmlk","M",27,186,88,"Czech Republic","CZE","1996 Summer",1996,"Summer","Atlanta","Athletics","Athletics Men's Decathlon",NA
"135165","Kimberley Lyn ""Kim"" Zmeskal (-Burdette)","F",16,139,36,"United States","USA","1992 Summer",1992,"Summer","Barcelona","Gymnastics","Gymnastics Women's Individual All-Around",NA
"135165","Kimberley Lyn ""Kim"" Zmeskal (-Burdette)","F",16,139,36,"United States","USA","1992 Summer",1992,"Summer","Barcelona","Gymnastics","Gymnastics Women's Team All-Around","Bronze"
"135165","Kimberley Lyn ""Kim"" Zmeskal (-Burdette)","F",16,139,36,"United States","USA","1992 Summer",1992,"Summer","Barcelona","Gymnastics","Gymnastics Women's Floor Exercise",NA
"135165","Kimberley Lyn ""Kim"" Zmeskal (-Burdette)","F",16,139,36,"United States","USA","1992 Summer",1992,"Summer","Barcelona","Gymnastics","Gymnastics Women's Horse Vault",NA
"135165","Kimberley Lyn ""Kim"" Zmeskal (-Burdette)","F",16,139,36,"United States","USA","1992 Summer",1992,"Summer","Barcelona","Gymnastics","Gymnastics Women's Uneven Bars",NA
"135165","Kimberley Lyn ""Kim"" Zmeskal (-Burdette)","F",16,139,36,"United States","USA","1992 Summer",1992,"Summer","Barcelona","Gymnastics","Gymnastics Women's Balance Beam",NA
"135166","Tom Zmoray","M",20,187,68,"Slovakia","SVK","2010 Winter",2010,"Winter","Vancouver","Ski Jumping","Ski Jumping Men's Normal Hill, Individual",NA
"135166","Tom Zmoray","M",20,187,68,"Slovakia","SVK","2010 Winter",2010,"Winter","Vancouver","Ski Jumping","Ski Jumping Men's Large Hill, Individual",NA
"135167","Wadysaw Antoni muda","M",22,187,84,"Poland","POL","1976 Summer",1976,"Summer","Montreal","Football","Football Men's Football","Silver"
"135168","Artyom Znachkov","M",23,182,NA,"Armenia","ARM","2002 Winter",2002,"Winter","Salt Lake City","Figure Skating","Figure Skating Mixed Pairs",NA
"135169","Marina Nikolayevna Znak","F",27,180,75,"Soviet Union","URS","1988 Summer",1988,"Summer","Seoul","Rowing","Rowing Women's Coxed Eights",NA
"135169","Marina Nikolayevna Znak","F",31,180,75,"Unified Team","EUN","1992 Summer",1992,"Summer","Barcelona","Rowing","Rowing Women's Coxed Eights",NA
"135169","Marina Nikolayevna Znak","F",35,180,75,"Belarus","BLR","1996 Summer",1996,"Summer","Atlanta","Rowing","Rowing Women's Coxed Eights","Bronze"
"135169","Marina Nikolayevna Znak","F",39,180,75,"Belarus","BLR","2000 Summer",2000,"Summer","Sydney","Rowing","Rowing Women's Coxed Eights",NA
"135170","Peter Znenahlik","M",24,176,82,"Austria","AUT","1988 Winter",1988,"Winter","Calgary","Ice Hockey","Ice Hockey Men's Ice Hockey",NA
"135171","Walter Znenahlik","M",21,NA,NA,"Austria","AUT","1956 Winter",1956,"Winter","Cortina d'Ampezzo","Ice Hockey","Ice Hockey Men's Ice Hockey",NA
"135171","Walter Znenahlik","M",29,NA,NA,"Austria","AUT","1964 Winter",1964,"Winter","Innsbruck","Ice Hockey","Ice Hockey Men's Ice Hockey",NA
"135172","Emil nidar","M",21,NA,NA,"Yugoslavia","YUG","1936 Winter",1936,"Winter","Garmisch-Partenkirchen","Alpine Skiing","Alpine Skiing Men's Combined",NA
"135173","Henri Achille Zo","M",58,NA,NA,"France","FRA","1932 Summer",1932,"Summer","Los Angeles","Art Competitions","Art Competitions Mixed Painting, Unknown Event",NA
"135173","Henri Achille Zo","M",58,NA,NA,"France","FRA","1932 Summer",1932,"Summer","Los Angeles","Art Competitions","Art Competitions Mixed Painting, Unknown Event",NA
"135174","Gad Zobari","M",28,161,48,"Israel","ISR","1972 Summer",1972,"Summer","Munich","Wrestling","Wrestling Men's Light-Flyweight, Freestyle",NA
"135175","Hermann Zobel","M",47,NA,NA,"Denmark","DEN","1956 Summer",1956,"Summer","Stockholm","Equestrianism","Equestrianism Mixed Dressage, Individual",NA
"135175","Hermann Zobel","M",47,NA,NA,"Denmark","DEN","1956 Summer",1956,"Summer","Stockholm","Equestrianism","Equestrianism Mixed Dressage, Team",NA
"135176","Peter Hermann Zobel","M",24,174,69,"Denmark","DEN","1960 Summer",1960,"Summer","Roma","Equestrianism","Equestrianism Men's Three-Day Event, Individual",NA
"135176","Peter Hermann Zobel","M",24,174,69,"Denmark","DEN","1960 Summer",1960,"Summer","Roma","Equestrianism","Equestrianism Men's Three-Day Event, Team",NA
"135177","Walter Ward Zobell, Jr.","M",34,173,71,"United States","USA","1984 Summer",1984,"Summer","Los Angeles","Shooting","Shooting Mixed Trap",NA
"135178","Roswietha Zobelt (Reichel-)","F",21,188,83,"East Germany","GDR","1976 Summer",1976,"Summer","Montreal","Rowing","Rowing Women's Coxed Quadruple Sculls","Gold"
"135178","Roswietha Zobelt (Reichel-)","F",25,188,83,"East Germany","GDR","1980 Summer",1980,"Summer","Moskva","Rowing","Rowing Women's Coxed Quadruple Sculls","Gold"
"135179","Hannelore Zober","F",29,173,63,"East Germany","GDR","1976 Summer",1976,"Summer","Montreal","Handball","Handball Women's Handball","Silver"
"135179","Hannelore Zober","F",33,173,63,"East Germany","GDR","1980 Summer",1980,"Summer","Moskva","Handball","Handball Women's Handball","Bronze"
"135180","Gnther Zobernig","M",20,NA,NA,"Austria","AUT","1936 Summer",1936,"Summer","Berlin","Swimming","Swimming Men's 100 metres Freestyle",NA
"135180","Gnther Zobernig","M",20,NA,NA,"Austria","AUT","1936 Summer",1936,"Summer","Berlin","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay",NA
"135181","Aleksandr Zbin","M",29,185,105,"Soviet Union","URS","1980 Summer",1980,"Summer","Moskva","Sailing","Sailing Mixed Multihull",NA
"135181","Aleksandr Zbin","M",37,185,105,"Soviet Union","URS","1988 Summer",1988,"Summer","Seoul","Sailing","Sailing Mixed Two Person Keelboat",NA
"135182","Peter Zobl-Wessely","M",23,178,74,"Austria","AUT","1972 Summer",1972,"Summer","Munich","Modern Pentathlon","Modern Pentathlon Men's Individual",NA
"135182","Peter Zobl-Wessely","M",23,178,74,"Austria","AUT","1972 Summer",1972,"Summer","Munich","Modern Pentathlon","Modern Pentathlon Men's Team",NA
"135182","Peter Zobl-Wessely","M",27,178,74,"Austria","AUT","1976 Summer",1976,"Summer","Montreal","Fencing","Fencing Men's epee, Individual",NA
"135182","Peter Zobl-Wessely","M",27,178,74,"Austria","AUT","1976 Summer",1976,"Summer","Montreal","Fencing","Fencing Men's epee, Team",NA
"135183","Flavia Zoccari","F",21,182,71,"Italy","ITA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 4 x 200 metres Freestyle Relay",NA
"135184","Jacqueline Jean ""Jackie"" Zoch","F",27,180,76,"United States","USA","1976 Summer",1976,"Summer","Montreal","Rowing","Rowing Women's Coxed Eights","Bronze"
"135185","Pamela Zoellner (Fischer-)","F",29,177,69,"Germany","GER","2006 Winter",2006,"Winter","Torino","Speed Skating","Speed Skating Women's 500 metres",NA
"135185","Pamela Zoellner (Fischer-)","F",29,177,69,"Germany","GER","2006 Winter",2006,"Winter","Torino","Speed Skating","Speed Skating Women's 1,000 metres",NA
"135186","Hubertus Balthazar ""Bart"" Zoet","M",21,176,77,"Netherlands","NED","1964 Summer",1964,"Summer","Tokyo","Cycling","Cycling Men's Road Race, Individual",NA
"135186","Hubertus Balthazar ""Bart"" Zoet","M",21,176,77,"Netherlands","NED","1964 Summer",1964,"Summer","Tokyo","Cycling","Cycling Men's 100 kilometres Team Time Trial","Gold"
"135187","Johannes Adrianus Zoet","M",39,NA,NA,"Netherlands","NED","1948 Summer",1948,"Summer","London","Fencing","Fencing Men's Foil, Individual",NA
"135188","Andr Georges Zoete","M",25,156,52,"France","FRA","1956 Summer",1956,"Summer","Melbourne","Wrestling","Wrestling Men's Flyweight, Greco-Roman",NA
"135188","Andr Georges Zoete","M",25,156,52,"France","FRA","1956 Summer",1956,"Summer","Melbourne","Wrestling","Wrestling Men's Flyweight, Freestyle",NA
"135188","Andr Georges Zoete","M",28,156,52,"France","FRA","1960 Summer",1960,"Summer","Roma","Wrestling","Wrestling Men's Flyweight, Freestyle",NA
"135188","Andr Georges Zoete","M",33,156,52,"France","FRA","1964 Summer",1964,"Summer","Tokyo","Wrestling","Wrestling Men's Flyweight, Freestyle",NA
"135189","Hendrik Gerardes Jozef ""Joop"" Zoetemelk","M",21,173,68,"Netherlands","NED","1968 Summer",1968,"Summer","Mexico City","Cycling","Cycling Men's Road Race, Individual",NA
"135189","Hendrik Gerardes Jozef ""Joop"" Zoetemelk","M",21,173,68,"Netherlands","NED","1968 Summer",1968,"Summer","Mexico City","Cycling","Cycling Men's 100 kilometres Team Time Trial","Gold"
"135189","Hendrik Gerardes Jozef ""Joop"" Zoetemelk","M",21,173,68,"Netherlands","NED","1968 Summer",1968,"Summer","Mexico City","Cycling","Cycling Men's Team Pursuit, 4,000 metres",NA
"135190","Stefan Zoev","M",25,180,68,"Bulgaria","BUL","1968 Summer",1968,"Summer","Mexico City","Gymnastics","Gymnastics Men's Individual All-Around",NA
"135190","Stefan Zoev","M",25,180,68,"Bulgaria","BUL","1968 Summer",1968,"Summer","Mexico City","Gymnastics","Gymnastics Men's Team All-Around",NA
"135190","Stefan Zoev","M",25,180,68,"Bulgaria","BUL","1968 Summer",1968,"Summer","Mexico City","Gymnastics","Gymnastics Men's Floor Exercise",NA
"135190","Stefan Zoev","M",25,180,68,"Bulgaria","BUL","1968 Summer",1968,"Summer","Mexico City","Gymnastics","Gymnastics Men's Horse Vault",NA
"135190","Stefan Zoev","M",25,180,68,"Bulgaria","BUL","1968 Summer",1968,"Summer","Mexico City","Gymnastics","Gymnastics Men's Parallel Bars",NA
"135190","Stefan Zoev","M",25,180,68,"Bulgaria","BUL","1968 Summer",1968,"Summer","Mexico City","Gymnastics","Gymnastics Men's Horizontal Bar",NA
"135190","Stefan Zoev","M",25,180,68,"Bulgaria","BUL","1968 Summer",1968,"Summer","Mexico City","Gymnastics","Gymnastics Men's Rings",NA
"135190","Stefan Zoev","M",25,180,68,"Bulgaria","BUL","1968 Summer",1968,"Summer","Mexico City","Gymnastics","Gymnastics Men's Pommelled Horse",NA
"135190","Stefan Zoev","M",29,180,68,"Bulgaria","BUL","1972 Summer",1972,"Summer","Munich","Gymnastics","Gymnastics Men's Individual All-Around",NA
"135190","Stefan Zoev","M",29,180,68,"Bulgaria","BUL","1972 Summer",1972,"Summer","Munich","Gymnastics","Gymnastics Men's Team All-Around",NA
"135190","Stefan Zoev","M",29,180,68,"Bulgaria","BUL","1972 Summer",1972,"Summer","Munich","Gymnastics","Gymnastics Men's Floor Exercise",NA
"135190","Stefan Zoev","M",29,180,68,"Bulgaria","BUL","1972 Summer",1972,"Summer","Munich","Gymnastics","Gymnastics Men's Horse Vault",NA
"135190","Stefan Zoev","M",29,180,68,"Bulgaria","BUL","1972 Summer",1972,"Summer","Munich","Gymnastics","Gymnastics Men's Parallel Bars",NA
"135190","Stefan Zoev","M",29,180,68,"Bulgaria","BUL","1972 Summer",1972,"Summer","Munich","Gymnastics","Gymnastics Men's Horizontal Bar",NA
"135190","Stefan Zoev","M",29,180,68,"Bulgaria","BUL","1972 Summer",1972,"Summer","Munich","Gymnastics","Gymnastics Men's Rings",NA
"135190","Stefan Zoev","M",29,180,68,"Bulgaria","BUL","1972 Summer",1972,"Summer","Munich","Gymnastics","Gymnastics Men's Pommelled Horse",NA
"135191","Roland Zffel","M",22,187,78,"Switzerland","SUI","1960 Summer",1960,"Summer","Roma","Cycling","Cycling Men's 100 kilometres Team Time Trial",NA
"135192","Carlotta Zofkova Costa de Saint Genix de Beauregard","F",23,183,74,"Italy","ITA","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 4 x 100 metres Medley Relay",NA
"135193","David Zogg","M",25,NA,NA,"Switzerland","SUI","1928 Winter",1928,"Winter","Sankt Moritz","Nordic Combined","Nordic Combined Men's Individual",NA
"135194","Florian Zogg","M",27,NA,NA,"Switzerland","SUI","1928 Winter",1928,"Winter","Sankt Moritz","Cross Country Skiing","Cross Country Skiing Men's 18 kilometres",NA
"135195","Julie Zogg","F",21,160,57,"Switzerland","SUI","2014 Winter",2014,"Winter","Sochi","Snowboarding","Snowboarding Women's Parallel Giant Slalom",NA
"135195","Julie Zogg","F",21,160,57,"Switzerland","SUI","2014 Winter",2014,"Winter","Sochi","Snowboarding","Snowboarding Women's Parallel Slalom",NA
"135196","Armin Zggeler","M",20,181,88,"Italy","ITA","1994 Winter",1994,"Winter","Lillehammer","Luge","Luge Men's Singles","Bronze"
"135196","Armin Zggeler","M",24,181,88,"Italy","ITA","1998 Winter",1998,"Winter","Nagano","Luge","Luge Men's Singles","Silver"
"135196","Armin Zggeler","M",28,181,88,"Italy","ITA","2002 Winter",2002,"Winter","Salt Lake City","Luge","Luge Men's Singles","Gold"
"135196","Armin Zggeler","M",32,181,88,"Italy","ITA","2006 Winter",2006,"Winter","Torino","Luge","Luge Men's Singles","Gold"
"135196","Armin Zggeler","M",36,181,88,"Italy","ITA","2010 Winter",2010,"Winter","Vancouver","Luge","Luge Men's Singles","Bronze"
"135196","Armin Zggeler","M",40,181,88,"Italy","ITA","2014 Winter",2014,"Winter","Sochi","Luge","Luge Men's Singles","Bronze"
"135196","Armin Zggeler","M",40,181,88,"Italy","ITA","2014 Winter",2014,"Winter","Sochi","Luge","Luge Mixed Team Relay",NA
"135197","Asghar Zoghian","M",34,175,78,"Iran","IRI","1964 Summer",1964,"Summer","Tokyo","Wrestling","Wrestling Men's Welterweight, Greco-Roman",NA
"135198","Dimitrios Zografos","M",NA,NA,NA,"Greece","GRE","1948 Summer",1948,"Summer","London","Water Polo","Water Polo Men's Water Polo",NA
"135199","Petar Georgiev Zografov","M",27,168,75,"Bulgaria","BUL","1992 Winter",1992,"Winter","Albertville","Cross Country Skiing","Cross Country Skiing Men's 10 kilometres",NA
"135199","Petar Georgiev Zografov","M",27,168,75,"Bulgaria","BUL","1992 Winter",1992,"Winter","Albertville","Cross Country Skiing","Cross Country Skiing Men's 50 kilometres",NA
"135199","Petar Georgiev Zografov","M",27,168,75,"Bulgaria","BUL","1992 Winter",1992,"Winter","Albertville","Cross Country Skiing","Cross Country Skiing Men's 10/15 kilometres Pursuit",NA
"135199","Petar Georgiev Zografov","M",27,168,75,"Bulgaria","BUL","1992 Winter",1992,"Winter","Albertville","Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay",NA
"135199","Petar Georgiev Zografov","M",29,168,75,"Bulgaria","BUL","1994 Winter",1994,"Winter","Lillehammer","Cross Country Skiing","Cross Country Skiing Men's 10 kilometres",NA
"135199","Petar Georgiev Zografov","M",29,168,75,"Bulgaria","BUL","1994 Winter",1994,"Winter","Lillehammer","Cross Country Skiing","Cross Country Skiing Men's 30 kilometres",NA
"135199","Petar Georgiev Zografov","M",29,168,75,"Bulgaria","BUL","1994 Winter",1994,"Winter","Lillehammer","Cross Country Skiing","Cross Country Skiing Men's 10/15 kilometres Pursuit",NA
"135200","Emil Dimitrov Zografski","M",20,168,75,"Bulgaria","BUL","1988 Winter",1988,"Winter","Calgary","Ski Jumping","Ski Jumping Men's Normal Hill, Individual",NA
"135200","Emil Dimitrov Zografski","M",20,168,75,"Bulgaria","BUL","1988 Winter",1988,"Winter","Calgary","Ski Jumping","Ski Jumping Men's Large Hill, Individual",NA
"135200","Emil Dimitrov Zografski","M",24,168,75,"Bulgaria","BUL","1992 Winter",1992,"Winter","Albertville","Ski Jumping","Ski Jumping Men's Normal Hill, Individual",NA
"135200","Emil Dimitrov Zografski","M",24,168,75,"Bulgaria","BUL","1992 Winter",1992,"Winter","Albertville","Ski Jumping","Ski Jumping Men's Large Hill, Individual",NA
"135201","Vladimir Zografski","M",20,165,57,"Bulgaria","BUL","2014 Winter",2014,"Winter","Sochi","Ski Jumping","Ski Jumping Men's Normal Hill, Individual",NA
"135201","Vladimir Zografski","M",20,165,57,"Bulgaria","BUL","2014 Winter",2014,"Winter","Sochi","Ski Jumping","Ski Jumping Men's Large Hill, Individual",NA
"135202","Abdallah Zohdy","M",35,NA,NA,"Egypt","EGY","1964 Summer",1964,"Summer","Tokyo","Shooting","Shooting Men's Rapid-Fire Pistol, 25 metres",NA
"135203","Kateina Zohnov","F",27,179,63,"Czech Republic","CZE","2012 Summer",2012,"Summer","London","Basketball","Basketball Women's Basketball",NA
"135204","Erich Zoigner","M",NA,NA,NA,"Austria","AUT","1924 Summer",1924,"Summer","Paris","Shooting","Shooting Men's Trap",NA
"135204","Erich Zoigner","M",NA,NA,NA,"Austria","AUT","1924 Summer",1924,"Summer","Paris","Shooting","Shooting Men's Trap, Team",NA
"135205","Shakhobiddin Shokirovich Zoirov","M",23,169,52,"Uzbekistan","UZB","2016 Summer",2016,"Summer","Rio de Janeiro","Boxing","Boxing Men's Flyweight","Gold"
"135206","Manfred Zojer","M",24,NA,NA,"Austria","AUT","1964 Winter",1964,"Winter","Innsbruck","Speed Skating","Speed Skating Men's 500 metres",NA
"135207","Giancarlo Zolezzi Seoane","M",19,195,85,"Chile","CHI","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 400 metres Freestyle",NA
"135207","Giancarlo Zolezzi Seoane","M",22,195,85,"Chile","CHI","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 200 metres Freestyle",NA
"135207","Giancarlo Zolezzi Seoane","M",22,195,85,"Chile","CHI","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 400 metres Freestyle",NA
"135207","Giancarlo Zolezzi Seoane","M",22,195,85,"Chile","CHI","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 1,500 metres Freestyle",NA
"135208","Oscar Zolezzi","M",NA,NA,NA,"Argentina","ARG","1948 Summer",1948,"Summer","London","Rowing","Rowing Men's Coxless Fours",NA
"135209","Bijan Zolfaghar Nasab","M",27,180,74,"Iran","IRI","1976 Summer",1976,"Summer","Montreal","Football","Football Men's Football",NA
"135210","Yader Zoli","M",28,170,64,"Italy","ITA","2004 Summer",2004,"Summer","Athina","Cycling","Cycling Men's Mountainbike, Cross-Country",NA
"135210","Yader Zoli","M",32,170,64,"Italy","ITA","2008 Summer",2008,"Summer","Beijing","Cycling","Cycling Men's Mountainbike, Cross-Country",NA
"135211","Gnter Zller","M",19,178,68,"East Germany","GDR","1968 Winter",1968,"Winter","Grenoble","Figure Skating","Figure Skating Men's Singles",NA
"135212","Hans Zoller","M",41,178,82,"Switzerland-1","SUI","1964 Winter",1964,"Winter","Innsbruck","Bobsleigh","Bobsleigh Men's Two",NA
"135212","Hans Zoller","M",41,178,82,"Switzerland-1","SUI","1964 Winter",1964,"Winter","Innsbruck","Bobsleigh","Bobsleigh Men's Four",NA
"135213","Marion Zoller","F",24,177,64,"Germany","GER","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Women's 200 metres Backstroke",NA
"135214","tefan Zoller","M",21,NA,NA,"Romania","ROU","1936 Summer",1936,"Summer","Berlin","Handball","Handball Men's Handball",NA
"135215","Zachary John Zoller","M",21,178,98,"United States Virgin Islands-2","ISV","1994 Winter",1994,"Winter","Lillehammer","Bobsleigh","Bobsleigh Men's Two",NA
"135215","Zachary John Zoller","M",21,178,98,"United States Virgin Islands","ISV","1994 Winter",1994,"Winter","Lillehammer","Bobsleigh","Bobsleigh Men's Four",NA
"135215","Zachary John Zoller","M",25,178,98,"United States Virgin Islands-1","ISV","1998 Winter",1998,"Winter","Nagano","Bobsleigh","Bobsleigh Men's Two",NA
"135215","Zachary John Zoller","M",29,178,98,"United States Virgin Islands","ISV","2002 Winter",2002,"Winter","Salt Lake City","Bobsleigh","Bobsleigh Men's Two",NA
"135216","Sabrina Zollinger","F",16,162,65,"Switzerland","SUI","2010 Winter",2010,"Winter","Vancouver","Ice Hockey","Ice Hockey Women's Ice Hockey",NA
"135217","Hans Zollner","M",26,NA,NA,"Austria","AUT","1956 Winter",1956,"Winter","Cortina d'Ampezzo","Ice Hockey","Ice Hockey Men's Ice Hockey",NA
"135218","Valrijs olnerovis","M",23,180,67,"Latvia","LAT","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Men's 3,000 metres Steeplechase",NA
"135218","Valrijs olnerovis","M",27,180,67,"Latvia","LAT","2012 Summer",2012,"Summer","London","Athletics","Athletics Men's Marathon",NA
"135219","Urka olnir","F",22,173,64,"Slovenia","SLO","2004 Summer",2004,"Summer","Athina","Judo","Judo Women's Half-Middleweight","Bronze"
"135219","Urka olnir","F",26,173,64,"Slovenia","SLO","2008 Summer",2008,"Summer","Beijing","Judo","Judo Women's Half-Middleweight",NA
"135219","Urka olnir","F",30,173,64,"Slovenia","SLO","2012 Summer",2012,"Summer","London","Judo","Judo Women's Half-Middleweight","Gold"
"135220","Aleksandr Zolotarev","M",28,181,72,"Soviet Union","URS","1968 Summer",1968,"Summer","Mexico City","Athletics","Athletics Men's Triple Jump",NA
"135221","Tatyana Vladimirovna Zolotnitskaya","F",17,172,65,"Soviet Union","URS","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Women's 100 metres Freestyle",NA
"135221","Tatyana Vladimirovna Zolotnitskaya","F",17,172,65,"Soviet Union","URS","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Women's 200 metres Freestyle",NA
"135221","Tatyana Vladimirovna Zolotnitskaya","F",17,172,65,"Soviet Union","URS","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay",NA
